st_transform,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel
"MULTILINESTRING ((12.1426013186125 54.0888780739565,12.1428574501053 54.0889238587677,12.143407360629 54.0890304752549,12.1436293802125 54.089066236833))",2e54fb90-ecd0-4a8a-a290-ac5f8e4bce9b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",WeiÃŸgerberstraße,"09640"
"MULTILINESTRING ((12.135921951536 54.0894717522395,12.1359215016822 54.0894276405772,12.1359977939686 54.0889708002105,12.136039262728 54.0887538759501,12.1361033947504 54.0884577756654,12.1361308471915 54.0883943165021))",2872c965-08c7-465d-a718-337e8e1feff9,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Eselföterstraße,"02260"
"MULTILINESTRING ((12.1336870403809 54.0875600935986,12.1338282323397 54.087604587842,12.1339105522175 54.0876371985464,12.1349193483106 54.0880791697055),(12.1334885372591 54.0884182105817,12.1335965403882 54.08793025132,12.1336870403809 54.0875600935986))",c9417048-e847-4560-91c0-d935380b36e8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Universitätsplatz,"09150"
"MULTILINESTRING ((12.08062664564 54.1096456109234,12.0804970409327 54.1097511711999,12.0803721873762 54.1098629271988,12.0802237063625 54.1100121625738,12.0796591767663 54.1105545491834,12.0789893071869 54.1111900776884,12.078708789884 54.1114630191359,12.0785626024636 54.1116184499538,12.078491953874 54.1116956695733,12.0783648617956 54.1118425527805,12.0780699980809 54.1122155850296,12.0778180202808 54.1125481603108,12.077665637472 54.1127468974192,12.0775798764208 54.1128396687498,12.0775026419904 54.1129132085338,12.0773985192838 54.1129996128425,12.0772809142287 54.1130721003534,12.0771316566933 54.1131446978859,12.0769631092155 54.1132049993459,12.0767119821559 54.1132611307205,12.0764942975257 54.1132932527449,12.0760964982113 54.1133329452414,12.0750707724203 54.1134153450166,12.0746772457669 54.113451526353,12.0734738798712 54.1135611546507,12.0720824722356 54.1136971173167,12.0716476583714 54.1137357391837,12.0713536390939 54.1137531634074,12.0711999747792 54.1137601722081),(12.0695140793833 54.113825933544,12.0694829330266 54.1141286260733,12.0692483865023 54.1157926174925,12.0691847108815 54.1159394543746,12.0691452526358 54.1160283298388,12.0690500407477 54.1161547908508,12.0688651377433 54.1163259541473,12.0687322525303 54.1164203632137,12.0684122161718 54.1166233168116,12.0681410734006 54.1168027035217),(12.0711999747792 54.1137601722081,12.0698565799511 54.1138126183624,12.0695140793833 54.113825933544),(12.0695140793833 54.113825933544,12.0674801722101 54.1139051634472),(12.071227910071 54.114089063806,12.0711999747792 54.1137601722081))",92a23eee-ed02-49a1-a9ed-0c39c9f32f78,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",An der Jägerbäk,"00680"
"MULTILINESTRING ((12.0550779532583 54.1149734021798,12.055153852346 54.1148979009311,12.055141223434 54.1141393787701,12.0551309707366 54.1140185472539,12.0551159450103 54.1131817745095,12.0551146807353 54.1121140139247,12.0550102215297 54.1114028796941,12.0549373379609 54.1110948478889,12.0548008298473 54.1105407702444,12.0550323874194 54.1100144651489))",131d0f24-4a6b-4641-a312-f0cd3f2352de,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Helene-Hübener-Weg,"14110"
"MULTILINESTRING ((12.1535664918841 54.0942575809218,12.1537771825628 54.0944023158896,12.1547508801097 54.0950866473811,12.1548465061746 54.0951542647809,12.155044558061 54.0953092557017,12.1554051412104 54.0955609753604,12.1559597191446 54.09594262283,12.1562404499603 54.0961331716058,12.1562926833917 54.0961631107961,12.1563590988496 54.0961843169168,12.1564251708165 54.0961954612092,12.1564847863954 54.0961968211489,12.1565532241087 54.0961867597207,12.1571209927574 54.0960498200186,12.1575030693959 54.0959584907796,12.1576275538154 54.0959359572406,12.1576792084785 54.0959340028856,12.1578687974299 54.0959496562001))",1bcf34b3-2a32-471f-8025-7bd1c340c6e5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bei der Knochenmühle,"01200"
"MULTILINESTRING ((12.1110411833993 54.1366492285728,12.1109560824401 54.136578871903,12.1108624959952 54.1364819301249,12.1107907565859 54.1363731091846,12.1107397394455 54.1362322858252,12.1107100934113 54.1359012498898,12.1106650288996 54.1355253077217,12.1106111114284 54.1353863736115,12.1105275399802 54.1352571695131,12.1102836071027 54.134944747373,12.1102137419242 54.1347911836367,12.1101819515695 54.1346301282215,12.1101866141355 54.1337931671591),(12.1110411833993 54.1366492285728,12.1108173252146 54.13669723017,12.1106663587015 54.1367125521588,12.1105505290006 54.1367082564064,12.1103269321233 54.1366822280714,12.1102210329578 54.1366725324538),(12.1132655608245 54.1380384296654,12.1130895287815 54.1380088579047,12.112839924435 54.1379869913453,12.1126031992161 54.1379749947012,12.1123418522234 54.137967153249,12.1115761984671 54.1379534909261),(12.113694568202 54.1373094167844,12.1130101666409 54.1371827569874,12.1121966946805 54.137020007861,12.1117247554172 54.1369279108883,12.1114398091012 54.1368465098086,12.1113185197288 54.1368033188046,12.1111749903292 54.1367393051684,12.1110411833993 54.1366492285728),(12.113694568202 54.1373094167844,12.1136207079351 54.1374350838921,12.1133322896284 54.1379337922367,12.1132655608245 54.1380384296654),(12.1144334530169 54.1382725280227,12.1135928682561 54.138108107147,12.1132655608245 54.1380384296654),(12.1165837108704 54.1385871530952,12.1163765921198 54.1382222407918,12.1161798697056 54.1380172345931,12.1159694165277 54.1378803405782,12.1156661301807 54.1377565623464,12.1153197360174 54.1376458515657,12.115011057145 54.1375624153411,12.1143748412376 54.1374354477282,12.113694568202 54.1373094167844))",2f5dfa52-0ce5-4bc2-b9f7-8feb964d4578,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zum Südtor,"11160"
"MULTILINESTRING ((12.0762095201301 54.1064276846543,12.0763703961791 54.1063669398377,12.0772234985599 54.1060413498439),(12.0772234985599 54.1060413498439,12.0775640271741 54.1059082556567,12.0776952587084 54.1060210115053,12.077546909124 54.1060746525698,12.0773993482427 54.1060594745957,12.0772234985599 54.1060413498439))",70bf6842-a273-4179-8e1e-0729b0dc94d2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Oll-Päsel-Weg,"12180"
"MULTILINESTRING ((12.0680845562181 54.0997721783131,12.0690030476031 54.0999283381025,12.0694967517733 54.0999978605432,12.0696163155841 54.100013603469,12.0701226812315 54.1000664953779,12.0705529060705 54.1001093676168,12.0707689280344 54.1001261308784,12.0712855044922 54.1001593366486))",3c9ce538-3a95-490d-91f1-4df9a6ebddc4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Willi-Schröder-Straße,"09840"
"MULTILINESTRING ((12.1409592961235 54.0913669112539,12.1415685795208 54.0913528094478,12.1417971891647 54.0913459817886,12.1425086553053 54.09131450518,12.1426250916954 54.0913087970272,12.1427973364482 54.091310569216,12.1430102438553 54.0913152575968))",bfa08d9f-c4c0-4261-9fd6-42330ae85e57,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kleine Mönchenstraße,"06020"
"MULTILINESTRING ((12.1113739389087 54.058784601341,12.1120076879145 54.0594099413578,12.1121366989479 54.0595685717832,12.1122126281435 54.0597499816135,12.1122451793852 54.0598718667035,12.1122085365655 54.0606113895899))",19526609-dc0b-4a93-83aa-2edfe02942d0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ã„hrenkamp,"10710"
"MULTILINESTRING ((12.1252664933356 54.0979226623687,12.1252991048768 54.0978390759543,12.1253365622712 54.0977911514981,12.1260207340225 54.0973882170553,12.1270525737243 54.0967679451384,12.1278017165273 54.096279941913,12.1283448892514 54.0959180216579))",a27452e5-8d6f-4736-9a8d-2da863166097,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Fährberg,"02310"
"MULTILINESTRING ((12.08121149268 54.1469493863191,12.0812174168487 54.1470049936371,12.0812254532557 54.1470451469504,12.0812385371733 54.1470839492475,12.0813442959107 54.1473241115055,12.0813689138998 54.1473915651324,12.0813854781845 54.1474881325431,12.0814030549108 54.1476326741269,12.0813918884469 54.1479473033268,12.0813610545848 54.1487681973109,12.0813395943091 54.1489066560971,12.0813297570874 54.1489629927661,12.0812291580309 54.149249652028,12.0812263809448 54.149316405423,12.0812365859224 54.1493695841348))",1366cfe5-ca7b-4807-8f50-f8ce1e4889bc,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Willi-Döbler-Straße,"09830"
"MULTILINESTRING ((12.0989180940073 54.1754815686504,12.0989585439699 54.1754904295896,12.0990424805359 54.1754971884301,12.100093124531 54.1755415990954,12.1004254536216 54.1755482400777,12.1009579020469 54.1755407872966))",23f4f0ec-d1e0-4269-bab6-09be74767f3a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Möwenweg,"07050"
"MULTILINESTRING ((12.1394667788395 54.0913717053605,12.1395558648592 54.0913676490277,12.1401503757224 54.0913234746474,12.1402570674925 54.0913284712722,12.140351662457 54.0913265641226,12.1409599131407 54.0913235171031))",40349672-609e-47eb-8fba-c079f6eb64ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Trägerstraße,"09010"
"MULTILINESTRING ((12.0615072757795 54.0743626267335,12.0621396697464 54.0743216033209,12.0621988901819 54.0745925351214,12.0629727458959 54.0745489185092,12.063218579042 54.0745686445201,12.0639559227852 54.0745256696654))",e111e35c-ece3-42d0-b5ab-cfad6f20b3db,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Friedrichshöhe,"14040"
"MULTILINESTRING ((12.0769909834152 54.1538843443879,12.0772856332688 54.1538897256708,12.0777197195648 54.15389456708,12.0781181564622 54.1539065274628,12.0784780599745 54.1539382765593,12.079088421059 54.153996722579,12.0796972442813 54.1540504948191,12.0803088022422 54.1540929422577,12.0807193354669 54.1541058742086,12.0809999207366 54.1541188922741,12.0815389312511 54.1541618314646,12.082273724535 54.1542132592705),(12.082273724535 54.1542132592705,12.0827088971334 54.1542235622223,12.0834463551319 54.1542288030425,12.083961098853 54.1542287146282,12.0845231311876 54.15422508704,12.0856741700506 54.1542351440092,12.0868100649066 54.15424924372),(12.082273724535 54.1542132592705,12.0824239335433 54.1537025032771,12.0824708768013 54.1536024786753,12.0825119122365 54.1535334530678,12.0825627677438 54.1534767288558,12.0826089024811 54.1534321363261,12.082719548587 54.1533479696525,12.0827901373881 54.1532859311918))",7ea2f092-d5ee-41fc-86d2-20fc214e8efb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",GroÃŸ Kleiner Allee,"03080"
"MULTILINESTRING ((12.0771116785504 54.0591280572887,12.0775546148919 54.0588400986644,12.0776112635178 54.05867268666,12.0777245667521 54.0585053278559,12.0777583108459 54.0582577017575))",4b1f2a99-24cf-4d33-80b5-8b5790402c46,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bültsoll,"14310"
"MULTILINESTRING ((12.0697643549333 54.1754926470794,12.0698856295167 54.1756672259714,12.0699227818546 54.1757220068827,12.0699706521402 54.1757756136317,12.0701447222152 54.1760170924582,12.0705165895599 54.1764906022211,12.0705810774806 54.1765891190486))",10569d3a-ccba-4f71-8a1c-00266e050a64,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Grüner Weg,"03170"
"MULTILINESTRING ((12.1352120147694 54.0793915203818,12.1361779522155 54.0797731560893),(12.1347703565604 54.0797825576138,12.1357015663794 54.0801489629506))",be8d73be-c601-4035-8c07-6ab302a384fb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wilhelm-Külz-Platz,"09780"
"MULTILINESTRING ((12.1437299549798 54.0872590444499,12.1436958576851 54.0872091332922,12.1436852371722 54.0871870449611,12.1436857705731 54.087120292066,12.1436798671202 54.0870923584003,12.1436582311634 54.0870223078434,12.1436205998465 54.0867897530408))",e3052f20-f4d4-4ec6-8f5e-a302095f0cfe,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",An der Viergelindenbrücke,"00640"
"MULTILINESTRING ((12.1044957178534 54.1749271254718,12.1043388243227 54.1749558306994,12.1041909335989 54.1749717706283,12.1041282984533 54.1749710162477,12.1032211110831 54.1749092685756,12.103179890173 54.1748984332436,12.1031542726997 54.1748809363586,12.1031430409401 54.1748597436992,12.1033618328468 54.1737380810948,12.1033718982318 54.1736600911684))",120003c3-9943-498a-83d6-4cb67df859f0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zur Lotsenbrüderschaft,"13720"
"MULTILINESTRING ((12.1761148556037 54.0834690602947,12.1761906105699 54.0834970697988,12.1763118595582 54.0835515158686,12.1764253972041 54.0835890828989),(12.1764253972041 54.0835890828989,12.1765219284682 54.0836158937818,12.1765930366396 54.0836289961401,12.1766499107684 54.0836365491776,12.176724959373 54.0836420091332,12.177376453444 54.0836301794664,12.1777601601983 54.083635542647),(12.1777601601983 54.083635542647,12.1774333642671 54.0836821138449),(12.1774333642671 54.0836821138449,12.1768389606386 54.0837525264943,12.1768016776498 54.0837526711353,12.17675764661 54.0837469859741,12.176721663624 54.0837294298795,12.1765997825413 54.0836703133867,12.1764253972041 54.0835890828989),(12.1774049305596 54.0844671918894,12.177405659433 54.0841365736508,12.1774333642671 54.0836821138449),(12.1777601601983 54.083635542647,12.1783062539499 54.0835957432118,12.1784382181227 54.0835827001919,12.1786568830805 54.083548685041,12.1789374881512 54.0834922068101,12.1790780677593 54.0834574085969,12.1793420863984 54.0833817279997,12.1796226621642 54.083283561691,12.1796749608092 54.0832576990409,12.1796983524735 54.0832254109531,12.1797020016355 54.0831858751803,12.1796962103357 54.0826942703524))",8d0c817b-7d2c-429e-bb67-60f58b24b1e1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Käppen-Pött-Weg,"04300"
"MULTILINESTRING ((12.1684060178548 54.0983986405432,12.1685357628373 54.0985422051071,12.1685977644744 54.0986033002326,12.1686813604934 54.0986746069723,12.1690050140246 54.0989140293084,12.1695661283277 54.0993200416454,12.1703371562721 54.0998814494659,12.1707455903908 54.100176628368))",784d2eaa-71f0-48c4-8650-9c58bc053315,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gösselweg,"02990"
"MULTILINESTRING ((12.1407731387889 54.0810722767517,12.1408472591051 54.0811673322622,12.1408802173068 54.0811991874417,12.1409421533109 54.0812154660631,12.1416058832689 54.0813053367486,12.1416358424277 54.0813088053003,12.1421005169925 54.0813629708216))",01f706e1-f6e9-48b6-9f62-a354bfd556d8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",2. St.-Jürgen-Straße,"00020"
"MULTILINESTRING ((12.1463492894312 54.0874161637538,12.1462001211069 54.0874102359046,12.145933285777 54.0874044506665,12.1452532251905 54.0873947622473,12.1451540530889 54.0873961397301,12.1449450873378 54.0874205590571,12.1446392619452 54.087452281838,12.1445222557801 54.0874227747551,12.1444211159462 54.0873856119819,12.1443213354053 54.0873437757333))",59d5c286-9db0-4bb7-854d-a43397612a0f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Mühlenstraße,"07120"
"MULTILINESTRING ((12.0825064850622 54.1118652987364,12.0826878398021 54.1119469296356,12.0827584147175 54.1119899149981,12.0828755539983 54.1120734764299,12.0829807891825 54.1121680964127,12.0831749082763 54.1123614800935,12.0834673721461 54.1126426598574,12.0839546762944 54.1130902684726,12.0854491488315 54.1144716009986,12.0861107155966 54.1150900444097,12.0863840315459 54.1153364621867))",5233990b-96bb-4c27-8cb9-9129523414f1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zum Kühlhaus,"88020"
